yearID,lgID,teamID,franchID,G,Ghome,W,L,R,AB,H,1B,2B,3B,HR,BB,SO,SB,CS,HBP,SF,RA,ER,ERA,CG,SHO,SV,IPouts,HA,HRA,BBA,SOA,E,DP,FP,percentW,OBP,SLG,OPS,WHIP,name
2007,NL,PIT,PIT,162,81,68,94,724,5569,1463,962,322,31,148,463,1135,68,30,71,51,846,793,4.93,4,5,32,4343,1627,174,518,997,83,189,0.98,0.42,0.324,0.41138445,0.735,1.708,Pittsburgh Pirates
2007,NL,PHI,PHI,162,81,89,73,892,5688,1558,978,326,41,213,641,1205,138,19,90,52,821,767,4.73,5,5,42,4375,1555,198,558,1050,89,164,0.98,0.549,0.353,0.457981716,0.811,1.629,Philadelphia Phillies
2007,NL,NYN,NYM,162,81,88,74,804,5605,1543,1045,294,27,177,549,981,200,46,54,58,750,687,4.26,2,10,39,4357,1415,165,570,1134,101,124,0.98,0.543,0.343,0.432114184,0.775,1.491,New York Mets
2007,NL,ATL,ATL,162,81,84,78,810,5689,1562,1031,328,27,176,534,1149,64,30,49,47,733,665,4.11,1,6,36,4369,1442,172,537,1106,107,140,0.98,0.519,0.34,0.434522763,0.775,1.493,Atlanta Braves
2007,NL,WAS,WSN,162,81,73,89,673,5520,1415,952,309,31,123,524,1128,69,23,53,41,783,736,4.58,0,6,46,4340,1502,187,580,931,109,151,0.98,0.451,0.324,0.390398551,0.714,1.579,Washington Nationals
2007,NL,FLO,FLA,162,81,71,91,790,5627,1504,925,340,38,201,521,1332,105,34,82,42,891,793,4.94,0,4,40,4331,1617,176,661,1142,137,159,0.97,0.438,0.335,0.448373911,0.783,1.737,Florida Marlins
2007,NL,ARI,ARI,162,81,90,72,712,5398,1350,853,286,40,171,532,1111,109,24,57,58,732,662,4.13,7,12,51,4323,1446,169,546,1088,106,157,0.98,0.556,0.322,0.412930715,0.735,1.511,Arizona Diamondbacks
2007,NL,COL,COL,163,82,90,73,860,5691,1591,1071,313,36,171,622,1152,100,31,58,44,758,706,4.32,4,7,39,4416,1497,164,504,967,68,179,0.98,0.552,0.354,0.437357231,0.791,1.532,Colorado Rockies
2007,NL,SDN,SDP,163,81,89,74,741,5612,1408,884,322,31,171,557,1229,55,24,49,44,666,611,3.7,1,20,45,4454,1406,119,474,1136,92,147,0.98,0.546,0.321,0.410727014,0.732,1.396,San Diego Padres
2007,NL,LAN,LAD,162,81,82,80,735,5613,1544,1104,276,35,129,511,864,137,50,41,55,727,677,4.2,4,6,43,4350,1443,146,518,1184,114,160,0.98,0.506,0.338,0.40566542,0.744,1.497,Los Angeles Dodgers
2007,NL,SFN,SFG,162,81,71,91,683,5538,1407,972,267,37,131,532,907,119,33,39,36,720,677,4.19,5,10,37,4361,1442,133,593,1057,88,146,0.98,0.438,0.321,0.386601661,0.708,1.487,San Francisco Giants
2008,AL,CHA,CHW,163,82,89,74,811,5553,1458,914,296,13,235,540,1016,67,34,63,47,729,658,4.11,4,10,34,4373,1471,156,460,1147,108,154,0.98,0.546,0.331,0.447505853,0.779,1.509,Chicago White Sox
2008,AL,MIN,MIN,163,81,88,75,829,5641,1572,1114,298,49,111,529,979,102,42,36,72,745,675,4.18,5,10,42,4377,1568,183,406,995,108,168,0.98,0.54,0.342,0.4079064,0.750,1.585,Minnesota Twins
2008,AL,CLE,CLE,162,81,81,81,805,5543,1455,923,339,22,171,560,1213,77,29,103,49,761,711,4.46,10,13,31,4311,1530,170,444,986,94,183,0.98,0.5,0.339,0.424138553,0.763,1.594,Cleveland Indians
2008,AL,KCA,KCR,162,81,75,87,691,5608,1507,1056,303,28,120,392,1005,79,38,50,36,781,720,4.5,2,8,44,4337,1473,159,515,1085,96,159,0.98,0.463,0.32,0.396932953,0.717,1.559,Kansas City Royals
2008,AL,DET,DET,162,81,74,88,821,5641,1529,995,293,41,200,572,1076,63,31,44,44,857,786,4.91,1,2,34,4335,1541,172,644,991,113,172,0.98,0.457,0.34,0.443892927,0.784,1.66,Detroit Tigers
2008,AL,TBA,TBD,162,81,97,65,774,5541,1443,942,284,37,180,626,1224,142,50,68,52,671,618,3.82,7,12,52,4373,1349,166,526,1143,90,153,0.98,0.599,0.339,0.422486916,0.761,1.386,Tampa Bay Rays
2008,AL,BOS,BOS,162,81,95,67,845,5596,1565,1006,353,33,173,646,1068,120,35,70,62,694,645,4.01,5,16,47,4339,1369,147,548,1185,85,147,0.98,0.586,0.359,0.447283774,0.806,1.426,Boston Red Sox
2008,AL,NYA,NYY,162,81,89,73,789,5572,1512,1023,289,20,180,535,1015,118,39,80,39,727,685,4.28,1,11,42,4325,1478,143,489,1141,83,141,0.98,0.549,0.341,0.427315147,0.768,1.529,New York Yankees
2008,AL,TOR,TOR,162,81,86,76,714,5503,1453,992,303,32,126,521,938,80,27,59,56,610,561,3.49,15,13,44,4340,1330,134,467,1184,84,137,0.98,0.531,0.332,0.399418499,0.731,1.341,Toronto Blue Jays
2008,AL,BAL,BAL,161,81,68,93,782,5559,1486,962,322,30,172,533,990,81,37,42,48,869,810,5.15,4,4,35,4266,1538,184,687,922,100,163,0.98,0.422,0.333,0.42885411,0.762,1.693,Baltimore Orioles
2008,AL,LAA,ANA,162,81,100,62,765,5540,1486,1028,274,25,159,481,987,129,48,52,50,697,644,4,7,10,66,4354,1455,160,457,1106,91,159,0.98,0.617,0.33,0.412815884,0.743,1.483,Los Angeles Angels of Anaheim
2008,AL,TEX,TEX,162,81,79,83,901,5728,1619,1014,376,35,194,595,1207,81,25,63,54,967,860,5.37,6,8,36,4326,1647,176,625,963,132,191,0.97,0.488,0.355,0.462115922,0.817,1.813,Texas Rangers
2008,AL,OAK,OAK,161,81,75,86,646,5451,1318,900,270,23,125,574,1226,88,21,48,35,690,640,4.01,4,7,33,4305,1364,135,576,1061,98,169,0.98,0.466,0.317,0.368556228,0.686,1.431,Oakland Athletics
2008,AL,SEA,SEA,162,81,61,101,671,5643,1498,1069,285,20,124,417,890,90,32,38,42,811,754,4.73,4,4,36,4306,1544,161,626,1016,99,159,0.98,0.377,0.318,0.388977494,0.707,1.641,Seattle Mariners
2008,NL,CHN,CHC,161,81,97,64,855,5588,1552,1018,329,21,184,636,1186,87,34,50,45,671,624,3.87,2,8,44,4352,1329,160,548,1264,99,118,0.98,0.602,0.354,0.442913386,0.797,1.379,Chicago Cubs
2008,NL,MIL,MIL,162,81,90,72,750,5535,1398,841,324,35,198,550,1203,108,38,69,43,689,623,3.87,12,10,45,4367,1415,175,528,1110,101,160,0.98,0.556,0.326,0.431074977,0.757,1.445,Milwaukee Brewers
2008,NL,HOU,HOU,161,80,86,75,712,5451,1432,959,284,22,167,449,1051,114,52,52,41,743,691,4.39,4,13,48,4276,1453,197,492,1095,67,141,0.98,0.534,0.322,0.414786278,0.737,1.541,Houston Astros
2008,NL,SLN,STL,162,81,86,76,779,5636,1585,1102,283,26,174,577,985,73,32,42,44,725,677,4.2,2,7,42,4362,1517,163,496,957,85,156,0.98,0.531,0.35,0.433286018,0.783,1.542,St. Louis Cardinals
2008,NL,CIN,CIN,162,81,74,88,704,5465,1351,871,269,24,187,560,1125,85,47,50,41,800,729,4.55,2,6,34,4327,1542,201,557,1227,114,155,0.98,0.457,0.32,0.407868253,0.728,1.624,Cincinnati Reds
2008,NL,PIT,PIT,162,81,67,95,735,5628,1454,966,314,21,153,474,1039,57,19,59,51,884,822,5.1,3,7,34,4365,1631,176,657,963,107,178,0.98,0.414,0.32,0.403162758,0.723,1.729,Pittsburgh Pirates
2008,NL,PHI,PHI,162,81,92,70,799,5509,1407,866,291,36,214,586,1117,136,25,67,40,680,625,3.89,4,11,47,4349,1444,160,533,1081,90,142,0.98,0.568,0.332,0.437829007,0.770,1.465,Philadelphia Phillies
2008,NL,NYN,NYM,162,81,89,73,799,5606,1491,1007,274,38,172,619,1024,138,36,39,49,715,662,4.07,5,12,43,4393,1415,163,590,1181,83,125,0.98,0.549,0.341,0.420442383,0.761,1.455,New York Mets
2008,NL,FLO,FLA,161,81,84,77,770,5499,1397,859,302,28,208,543,1371,76,28,69,46,767,707,4.44,2,8,36,4306,1421,161,586,1127,117,122,0.98,0.522,0.327,0.432624113,0.760,1.524,Florida Marlins
2008,NL,ATL,ATL,162,81,72,90,753,5604,1514,1035,316,33,130,618,1023,58,27,42,34,778,714,4.47,2,7,26,4322,1439,156,586,1076,107,149,0.98,0.444,0.345,0.407922912,0.753,1.539,Atlanta Braves
2008,NL,WAS,WSN,161,80,59,102,641,5491,1376,964,269,26,117,534,1095,81,43,67,36,825,742,4.66,2,8,28,4302,1496,190,588,1063,123,141,0.98,0.366,0.323,0.372973957,0.696,1.619,Washington Nationals
2008,NL,LAN,LAD,162,81,84,78,700,5506,1455,1018,271,29,137,543,1032,126,43,43,38,648,591,3.68,5,11,35,4342,1381,123,480,1205,101,137,0.98,0.519,0.333,0.398656012,0.732,1.402,Los Angeles Dodgers
2008,NL,ARI,ARI,162,81,82,80,720,5409,1355,831,318,47,159,587,1287,58,23,49,43,706,635,3.99,6,9,39,4304,1403,147,451,1229,113,136,0.98,0.506,0.327,0.414864115,0.742,1.47,Arizona Diamondbacks
2008,NL,COL,COL,162,81,74,88,747,5557,1462,964,310,28,160,570,1209,141,37,57,38,822,766,4.77,3,8,36,4338,1547,148,562,1041,96,176,0.98,0.457,0.335,0.415332014,0.750,1.638,Colorado Rockies
2008,NL,SFN,SFG,162,81,72,90,640,5543,1452,1010,311,37,94,452,1044,108,46,48,44,759,701,4.38,4,12,41,4326,1416,147,652,1240,96,130,0.98,0.444,0.321,0.382283962,0.703,1.508,San Francisco Giants
2008,NL,SDN,SDP,162,81,63,99,637,5568,1390,945,264,27,154,518,1259,36,17,53,46,764,714,4.41,3,6,30,4375,1466,165,561,1100,85,148,0.98,0.389,0.316,0.389727011,0.706,1.529,San Diego Padres
2009,AL,MIN,MIN,163,82,87,76,817,5608,1539,1056,271,40,172,585,1021,85,32,45,57,765,726,4.5,4,7,48,4359,1542,185,466,1052,89,133,0.98,0.534,0.346,0.429029957,0.775,1.588,Minnesota Twins
2009,AL,DET,DET,163,81,86,77,743,5540,1443,980,245,35,183,540,1114,72,33,61,39,745,690,4.34,4,9,42,4341,1449,182,594,1102,106,164,0.98,0.528,0.331,0.416425993,0.747,1.516,Detroit Tigers
2009,AL,CHA,CHW,162,81,79,83,724,5463,1410,960,246,20,184,534,1022,113,49,62,39,732,663,4.16,4,11,36,4319,1438,169,507,1119,128,156,0.98,0.488,0.328,0.411495515,0.739,1.507,Chicago White Sox
2009,AL,CLE,CLE,162,81,65,97,773,5568,1468,965,314,28,161,582,1211,84,31,81,50,865,806,5.07,5,6,25,4302,1570,183,598,986,114,169,0.98,0.401,0.34,0.416846264,0.757,1.698,Cleveland Indians
2009,AL,KCA,KCR,162,81,65,97,686,5532,1432,961,276,51,144,457,1091,88,29,42,32,842,765,4.83,10,9,34,4278,1486,166,600,1153,127,159,0.98,0.401,0.318,0.40527838,0.723,1.633,Kansas City Royals
2009,AL,NYA,NYY,162,81,103,59,915,5660,1604,1014,325,21,244,663,1014,111,28,54,39,753,687,4.28,3,8,51,4350,1386,181,574,1260,101,131,0.98,0.636,0.361,0.477561837,0.839,1.475,New York Yankees
2009,AL,BOS,BOS,162,81,95,67,872,5543,1495,923,335,25,212,659,1120,126,39,70,51,736,695,4.35,8,11,41,4310,1494,167,530,1230,92,119,0.98,0.586,0.352,0.453905827,0.806,1.552,Boston Red Sox
2009,AL,TBA,TBD,162,81,84,78,803,5462,1434,902,297,36,199,642,1229,194,61,49,45,754,686,4.36,3,5,41,4282,1421,183,515,1125,111,135,0.98,0.519,0.343,0.439399487,0.782,1.524,Tampa Bay Rays
2009,AL,TOR,TOR,162,81,75,87,798,5696,1516,955,339,13,209,548,1028,73,23,45,49,771,720,4.47,10,10,25,4353,1509,181,551,1181,88,167,0.98,0.463,0.333,0.440308989,0.773,1.571,Toronto Blue Jays
2009,AL,BAL,BAL,162,81,64,98,741,5618,1508,1022,307,19,160,517,1013,76,37,39,46,876,817,5.16,2,3,31,4287,1633,218,546,933,108,151,0.98,0.395,0.332,0.415272339,0.747,1.756,Baltimore Orioles
2009,AL,LAA,ANA,162,81,97,65,883,5622,1604,1105,293,33,173,547,1054,148,63,41,52,761,715,4.45,9,13,51,4335,1513,180,523,1062,99,174,0.98,0.599,0.35,0.4414799,0.791,1.574,Los Angeles Angels of Anaheim
2009,AL,TEX,TEX,162,81,87,75,784,5526,1436,889,296,27,224,472,1253,149,36,37,51,740,698,4.38,8,11,45,4304,1432,171,531,1016,120,166,0.98,0.537,0.32,0.44480637,0.765,1.514,Texas Rangers
2009,AL,SEA,SEA,162,81,85,77,640,5543,1430,971,280,19,160,421,1093,89,33,49,44,692,625,3.87,4,10,49,4358,1359,172,534,1043,120,150,0.98,0.525,0.313,0.401948403,0.715,1.412,Seattle Mariners
2009,AL,OAK,OAK,162,81,75,87,759,5584,1464,1001,307,21,135,527,1046,133,48,50,54,761,685,4.29,2,10,38,4342,1486,156,523,1124,121,153,0.98,0.463,0.329,0.397206304,0.726,1.553,Oakland Athletics
2009,NL,SLN,STL,162,81,91,71,730,5465,1436,953,294,29,160,528,1041,75,31,61,43,640,586,3.66,8,11,43,4322,1407,123,460,1049,113,167,0.98,0.562,0.332,0.415004575,0.747,1.421,St. Louis Cardinals
2009,NL,CHN,CHC,161,80,83,78,707,5486,1398,915,293,29,161,592,1185,56,34,59,42,672,616,3.84,3,8,40,4336,1329,160,586,1272,127,144,0.98,0.516,0.331,0.40685381,0.738,1.384,Chicago Cubs
2009,NL,MIL,MIL,162,81,80,82,785,5510,1447,947,281,37,182,610,1231,68,37,71,47,818,770,4.84,1,8,44,4305,1498,207,607,1104,111,150,0.98,0.494,0.341,0.426134301,0.767,1.614,Milwaukee Brewers
2009,NL,CIN,CIN,162,81,78,84,673,5462,1349,886,280,25,158,531,1129,96,40,53,41,723,677,4.18,6,12,41,4375,1420,188,577,1069,104,161,0.98,0.481,0.317,0.394177957,0.711,1.469,Cincinnati Reds
2009,NL,HOU,HOU,162,81,74,88,643,5436,1415,971,270,32,142,448,990,113,44,43,45,770,722,4.54,5,10,39,4290,1521,176,546,1144,88,161,0.98,0.457,0.32,0.400110375,0.720,1.602,Houston Astros
2009,NL,PIT,PIT,161,81,62,99,636,5417,1364,916,289,34,125,499,1142,90,32,46,36,768,723,4.59,5,7,28,4255,1491,152,563,919,80,169,0.98,0.385,0.318,0.386930035,0.705,1.593,Pittsburgh Pirates
2009,NL,PHI,PHI,162,81,93,69,820,5578,1439,868,312,35,224,589,1155,119,28,71,45,709,673,4.16,8,9,44,4367,1479,189,489,1153,86,132,0.98,0.574,0.334,0.446934385,0.781,1.503,Philadelphia Phillies
2009,NL,FLO,FLA,162,81,87,75,772,5572,1493,1013,296,25,159,568,1226,75,35,63,39,766,690,4.32,5,5,45,4339,1425,160,601,1248,118,129,0.98,0.537,0.34,0.415649677,0.756,1.515,Florida Marlins
2009,NL,ATL,ATL,162,81,86,76,735,5539,1459,990,300,20,149,602,1064,58,26,52,47,641,581,3.57,3,10,38,4388,1399,119,530,1232,107,158,0.98,0.531,0.338,0.405488355,0.743,1.395,Atlanta Braves
2009,NL,NYN,NYM,162,81,70,92,671,5453,1472,1033,295,49,95,526,928,122,44,36,55,757,705,4.46,3,12,39,4278,1452,158,616,1031,108,134,0.98,0.432,0.336,0.394278379,0.730,1.549,New York Mets
2009,NL,WAS,WSN,162,81,59,103,710,5493,1416,951,271,38,156,617,1208,73,40,56,42,874,791,5.02,6,3,33,4273,1533,173,629,911,170,154,0.97,0.364,0.336,0.406153286,0.742,1.69,Washington Nationals
2009,NL,LAN,LAD,162,81,95,67,780,5592,1511,1049,278,39,145,607,1068,116,48,63,44,611,558,3.41,1,9,44,4420,1265,127,584,1272,97,134,0.98,0.586,0.345,0.411659514,0.757,1.273,Los Angeles Dodgers
2009,NL,COL,COL,162,81,92,70,804,5398,1408,868,300,50,190,660,1277,106,55,47,60,715,675,4.24,5,7,45,4315,1427,141,528,1154,103,144,0.98,0.568,0.343,0.440533531,0.784,1.489,Colorado Rockies
2009,NL,SFN,SFG,162,81,88,74,657,5493,1411,971,275,43,122,392,1158,78,28,50,55,611,571,3.55,11,18,41,4338,1268,140,584,1302,99,138,0.98,0.543,0.31,0.389222647,0.699,1.299,San Francisco Giants
2009,NL,SDN,SDP,162,81,75,87,638,5425,1315,878,265,31,141,586,1182,82,29,57,36,769,704,4.37,2,9,45,4352,1422,167,603,1187,109,144,0.98,0.463,0.321,0.380645161,0.702,1.51,San Diego Padres
2009,NL,ARI,ARI,162,81,70,92,720,5565,1408,883,307,45,173,571,1298,102,40,37,41,782,711,4.44,4,12,36,4343,1470,168,525,1158,151,132,0.97,0.432,0.324,0.417610063,0.742,1.556,Arizona Diamondbacks
2010,AL,MIN,MIN,162,81,94,68,781,5568,1521,1020,318,41,142,559,967,68,28,39,53,671,638,3.95,9,13,40,4358,1493,155,383,1048,94,149,0.98,0.58,0.342,0.421515805,0.764,1.49,Minnesota Twins
2010,AL,CHA,CHW,162,81,88,74,752,5484,1467,1006,263,21,177,467,922,160,74,79,38,704,658,4.09,6,11,43,4339,1471,136,490,1149,120,157,0.98,0.543,0.332,0.419948942,0.752,1.504,Chicago White Sox
2010,AL,DET,DET,162,81,81,81,751,5643,1515,1023,308,32,152,546,1147,69,30,41,41,743,690,4.3,6,5,32,4333,1445,142,537,1056,136,171,0.98,0.5,0.336,0.415204678,0.751,1.515,Detroit Tigers
2010,AL,CLE,CLE,162,81,69,93,646,5487,1362,924,290,20,128,545,1184,91,33,64,33,752,684,4.3,10,4,34,4299,1477,147,572,967,126,179,0.98,0.426,0.321,0.378348824,0.699,1.555,Cleveland Indians
2010,AL,KCA,KCR,162,81,67,95,676,5604,1534,1103,279,31,121,471,905,115,50,35,53,845,794,4.97,7,3,44,4310,1553,176,551,1035,138,138,0.98,0.414,0.331,0.399357602,0.730,1.669,Kansas City Royals
2010,AL,TBA,TBD,162,81,96,66,802,5439,1343,851,295,37,160,672,1292,172,47,57,57,649,611,3.78,6,12,51,4361,1347,175,478,1189,95,134,0.98,0.593,0.334,0.40301526,0.737,1.373,Tampa Bay Rays
2010,AL,NYA,NYY,162,81,95,67,859,5567,1485,977,275,32,201,662,1136,103,30,73,44,693,651,4.06,3,8,39,4327,1349,179,540,1154,79,161,0.98,0.586,0.35,0.435961918,0.786,1.416,New York Yankees
2010,AL,BOS,BOS,162,81,89,73,818,5646,1511,920,358,22,211,587,1140,68,17,47,46,744,679,4.2,3,9,44,4370,1402,152,580,1207,127,132,0.98,0.549,0.34,0.450938718,0.791,1.473,Boston Red Sox
2010,AL,TOR,TOR,162,78,85,77,755,5495,1364,767,319,21,257,471,1164,58,20,55,34,728,676,4.23,5,11,45,4322,1407,150,539,1184,102,172,0.98,0.525,0.312,0.454231119,0.766,1.482,Toronto Blue Jays
2010,AL,BAL,BAL,162,81,66,96,613,5554,1440,1022,264,21,133,424,1056,76,34,54,45,785,733,4.59,3,7,35,4309,1508,186,520,1007,123,141,0.98,0.407,0.315,0.386208138,0.701,1.596,Baltimore Orioles
2010,AL,TEX,TEX,162,81,90,72,787,5635,1556,1101,268,25,162,511,986,123,48,45,54,687,636,3.93,7,8,46,4366,1355,162,551,1181,123,132,0.98,0.556,0.338,0.418811003,0.757,1.403,Texas Rangers
2010,AL,OAK,OAK,162,81,81,81,663,5448,1396,981,276,30,109,527,1061,156,38,47,51,626,566,3.58,7,17,38,4295,1315,153,512,1070,110,146,0.98,0.5,0.325,0.377936858,0.703,1.356,Oakland Athletics
2010,AL,LAA,ANA,162,81,80,82,681,5488,1363,913,276,19,155,466,1070,104,52,52,37,702,651,4.04,10,9,39,4348,1422,148,565,1130,131,116,0.98,0.494,0.311,0.390306122,0.701,1.466,Los Angeles Angels of Anaheim
2010,AL,SEA,SEA,162,81,61,101,513,5409,1274,930,227,16,101,459,1184,142,39,39,40,698,628,3.95,11,10,38,4314,1402,157,452,973,122,146,0.98,0.377,0.297,0.339434276,0.636,1.46,Seattle Mariners
2010,NL,CIN,CIN,162,81,91,71,790,5579,1515,1004,293,30,188,522,1218,93,43,68,50,685,648,4.02,4,9,43,4359,1404,158,524,1130,86,140,0.98,0.562,0.339,0.435920416,0.775,1.438,Cincinnati Reds
2010,NL,SLN,STL,162,81,86,76,736,5542,1456,1003,285,18,150,541,1027,79,41,50,40,641,577,3.57,7,16,32,4361,1412,133,477,1094,109,170,0.98,0.531,0.332,0.401840491,0.734,1.412,St. Louis Cardinals
2010,NL,MIL,MIL,162,81,77,85,750,5606,1471,963,293,33,182,546,1216,81,26,81,35,804,733,4.59,3,7,35,4317,1487,173,582,1258,115,141,0.98,0.475,0.335,0.423831609,0.759,1.592,Milwaukee Brewers
2010,NL,HOU,HOU,162,81,76,86,611,5452,1348,963,252,25,108,415,1025,100,36,33,29,729,654,4.09,4,11,45,4318,1446,140,548,1210,118,135,0.98,0.469,0.302,0.362068966,0.664,1.511,Houston Astros
2010,NL,CHN,CHC,162,81,75,87,685,5512,1414,940,298,27,149,479,1236,55,31,50,38,767,668,4.24,1,14,40,4310,1409,154,605,1268,144,135,0.98,0.463,0.32,0.401487663,0.721,1.515,Chicago Cubs
2010,NL,PIT,PIT,162,81,57,105,587,5386,1303,874,276,27,126,463,1207,87,36,33,33,866,784,5,1,6,31,4235,1567,167,538,1026,142,119,0.98,0.352,0.304,0.373375418,0.677,1.723,Pittsburgh Pirates
2010,NL,PHI,PHI,162,84,97,65,772,5581,1451,961,290,34,166,560,1064,108,21,63,43,640,594,3.68,14,21,40,4369,1402,168,416,1183,93,156,0.98,0.599,0.332,0.41336678,0.745,1.402,Philadelphia Phillies
2010,NL,ATL,ATL,162,81,91,71,738,5463,1411,935,312,25,139,634,1140,63,29,51,35,629,569,3.57,2,9,41,4318,1326,126,505,1241,145,165,0.98,0.562,0.339,0.400878638,0.740,1.358,Atlanta Braves
2010,NL,FLO,FLA,162,81,80,82,719,5531,1403,920,294,37,152,514,1375,92,26,55,43,717,652,4.09,5,17,39,4315,1433,134,549,1168,141,130,0.98,0.494,0.32,0.402639667,0.723,1.495,Florida Marlins
2010,NL,NYN,NYM,162,81,79,83,656,5465,1361,927,266,40,128,502,1095,130,44,46,57,652,597,3.73,8,19,36,4359,1438,135,545,1106,96,160,0.98,0.488,0.315,0.382616651,0.698,1.438,New York Mets
2010,NL,WAS,WSN,162,81,69,93,655,5418,1355,925,250,31,149,503,1220,110,41,60,47,742,658,4.13,2,5,37,4305,1469,151,512,1068,142,146,0.98,0.426,0.318,0.390180879,0.708,1.541,Washington Nationals
2010,NL,SFN,SFG,162,81,92,70,697,5488,1411,935,284,30,162,487,1099,55,32,50,41,583,546,3.36,6,17,57,4383,1279,134,578,1331,80,110,0.98,0.568,0.321,0.408345481,0.729,1.274,San Francisco Giants
2010,NL,SDN,SDP,162,81,90,72,665,5434,1338,946,236,24,132,538,1183,124,50,50,46,581,549,3.41,2,20,49,4369,1305,139,517,1295,85,142,0.98,0.556,0.317,0.371365477,0.688,1.295,San Diego Padres
2010,NL,COL,COL,162,81,83,79,770,5530,1452,955,270,54,173,585,1274,99,42,47,47,717,663,4.14,6,12,35,4326,1405,139,525,1234,113,182,0.98,0.512,0.335,0.42477396,0.760,1.472,Colorado Rockies
2010,NL,LAN,LAD,162,81,80,82,667,5426,1368,949,270,29,120,533,1184,92,50,46,50,692,643,4.01,4,16,41,4325,1323,134,539,1274,114,122,0.98,0.494,0.322,0.378916329,0.701,1.398,Los Angeles Dodgers
2010,NL,ARI,ARI,162,81,65,97,713,5473,1366,851,301,34,180,589,1529,86,41,39,41,836,765,4.81,3,3,35,4296,1503,210,548,1070,121,152,0.98,0.401,0.324,0.41567696,0.740,1.633,Arizona Diamondbacks
2011,AL,DET,DET,162,81,95,67,787,5563,1540,1040,297,34,169,521,1143,49,20,39,58,711,647,4.04,4,14,52,4320,1406,149,492,1115,103,146,0.98,0.586,0.341,0.433579004,0.775,1.47,Detroit Tigers
2011,AL,CLE,CLE,162,81,80,82,704,5509,1380,910,290,26,154,494,1269,89,42,65,43,760,683,4.24,2,4,38,4360,1482,153,463,1024,110,131,0.98,0.494,0.317,0.396442186,0.713,1.543,Cleveland Indians
2011,AL,CHA,CHW,162,81,79,83,654,5502,1387,965,252,16,154,475,989,81,53,84,46,706,665,4.1,6,14,42,4380,1463,147,439,1220,79,128,0.99,0.488,0.318,0.387677208,0.706,1.486,Chicago White Sox
2011,AL,KCA,KCR,162,81,71,91,730,5672,1560,1065,325,41,129,442,1006,153,58,39,57,762,716,4.45,2,6,37,4354,1487,163,557,1080,95,149,0.99,0.438,0.33,0.415021157,0.745,1.55,Kansas City Royals
2011,AL,MIN,MIN,162,81,63,99,619,5487,1357,970,259,25,103,440,1048,92,39,37,25,804,724,4.6,7,8,32,4265,1564,161,480,940,119,153,0.98,0.389,0.305,0.35994168,0.665,1.666,Minnesota Twins
2011,AL,NYA,NYY,162,81,97,65,867,5518,1452,930,267,33,222,627,1138,147,46,74,51,657,605,3.73,5,8,47,4375,1423,152,507,1222,102,140,0.98,0.599,0.344,0.444182675,0.788,1.426,New York Yankees
2011,AL,TBA,TBD,162,81,91,71,707,5436,1324,842,273,37,172,571,1193,155,62,73,35,614,577,3.58,15,13,32,4347,1263,161,504,1143,73,139,0.99,0.562,0.321,0.402317881,0.723,1.295,Tampa Bay Rays
2011,AL,BOS,BOS,162,81,90,72,875,5710,1600,1010,352,35,203,578,1108,102,42,50,50,737,680,4.2,2,13,36,4372,1366,156,540,1213,92,120,0.99,0.556,0.349,0.460770578,0.810,1.443,Boston Red Sox
2011,AL,TOR,TOR,162,81,81,81,743,5559,1384,879,285,34,186,525,1184,131,52,48,47,761,700,4.33,7,10,33,4376,1433,179,540,1169,110,146,0.98,0.5,0.317,0.412844037,0.730,1.504,Toronto Blue Jays
2011,AL,BAL,BAL,162,81,69,93,708,5585,1434,957,273,13,191,452,1120,81,25,52,43,860,786,4.92,3,7,32,4340,1568,210,535,1044,110,159,0.98,0.426,0.316,0.412891674,0.729,1.678,Baltimore Orioles
2011,AL,TEX,TEX,162,81,96,66,855,5659,1599,1047,310,32,210,475,930,143,45,39,49,677,607,3.79,10,19,38,4324,1327,170,461,1179,114,162,0.98,0.593,0.341,0.459975261,0.801,1.39,Texas Rangers
2011,AL,LAA,ANA,162,81,86,76,667,5513,1394,916,289,34,155,442,1086,135,52,51,32,633,581,3.57,12,11,39,4395,1388,142,476,1058,93,157,0.99,0.531,0.311,0.401959006,0.713,1.38,Los Angeles Angels of Anaheim
2011,AL,OAK,OAK,162,81,74,88,645,5452,1330,907,280,29,114,509,1094,117,43,50,57,679,597,3.71,6,12,39,4343,1380,136,519,1160,124,145,0.98,0.457,0.312,0.368672047,0.681,1.422,Oakland Athletics
2011,AL,SEA,SEA,162,84,67,95,556,5421,1263,879,253,22,109,435,1280,125,40,37,41,675,621,3.91,12,10,39,4299,1369,145,436,1088,108,152,0.98,0.414,0.292,0.348090758,0.640,1.426,Seattle Mariners
2011,NL,MIL,MIL,162,81,96,66,721,5447,1422,930,276,31,185,481,1083,94,31,56,44,638,582,3.64,1,13,47,4325,1348,147,440,1257,111,131,0.98,0.593,0.325,0.42500459,0.750,1.378,Milwaukee Brewers
2011,NL,SLN,STL,162,81,90,72,762,5532,1513,1021,308,22,162,542,978,57,39,44,40,692,608,3.79,7,9,47,4386,1461,136,448,1098,116,167,0.98,0.556,0.341,0.424981923,0.766,1.473,St. Louis Cardinals
2011,NL,CIN,CIN,162,81,79,83,735,5612,1438,972,264,19,183,535,1250,97,50,63,40,720,678,4.16,4,5,39,4403,1414,185,539,1112,91,145,0.99,0.488,0.326,0.40787598,0.734,1.454,Cincinnati Reds
